ruian_address_id;adresa;obec;cast_obce;ulice;cislo_domovni;cislo_orientacni;psc;zona;cena_rozvozu_czk;pravidlo
77962117;Pod Zdenkou 288, 26703 Nový Jáchymov;Nový Jáchymov;Nový Jáchymov;Pod Zdenkou;288;;26703;zone-120;120;Nový Jáchymov
78331081;Pod Zdenkou 292, 26703 Nový Jáchymov;Nový Jáchymov;Nový Jáchymov;Pod Zdenkou;292;;26703;zone-120;120;Nový Jáchymov
78346924;Pod Zdenkou 293, 26703 Nový Jáchymov;Nový Jáchymov;Nový Jáchymov;Pod Zdenkou;293;;26703;zone-120;120;Nový Jáchymov
80544495;Pod Zdenkou 294, 26703 Nový Jáchymov;Nový Jáchymov;Nový Jáchymov;Pod Zdenkou;294;;26703;zone-120;120;Nový Jáchymov
80719139;Pod Zdenkou 295, 26703 Nový Jáchymov;Nový Jáchymov;Nový Jáchymov;Pod Zdenkou;295;;26703;zone-120;120;Nový Jáchymov
82021201;Pod Zdenkou 296, 26703 Nový Jáchymov;Nový Jáchymov;Nový Jáchymov;Pod Zdenkou;296;;26703;zone-120;120;Nový Jáchymov
78805465;Pod Zdenkou 297, 26703 Nový Jáchymov;Nový Jáchymov;Nový Jáchymov;Pod Zdenkou;297;;26703;zone-120;120;Nový Jáchymov
84560525;Pod Zdenkou 298, 26703 Nový Jáchymov;Nový Jáchymov;Nový Jáchymov;Pod Zdenkou;298;;26703;zone-120;120;Nový Jáchymov
82256691;Pod Zdenkou 299, 26703 Nový Jáchymov;Nový Jáchymov;Nový Jáchymov;Pod Zdenkou;299;;26703;zone-120;120;Nový Jáchymov
83025669;Pod Zdenkou 300, 26703 Nový Jáchymov;Nový Jáchymov;Nový Jáchymov;Pod Zdenkou;300;;26703;zone-120;120;Nový Jáchymov
78697883;Pod Zdenkou 301, 26703 Nový Jáchymov;Nový Jáchymov;Nový Jáchymov;Pod Zdenkou;301;;26703;zone-120;120;Nový Jáchymov
80591876;Pod Zdenkou 302, 26703 Nový Jáchymov;Nový Jáchymov;Nový Jáchymov;Pod Zdenkou;302;;26703;zone-120;120;Nový Jáchymov
84923199;Pod Zdenkou 303, 26703 Nový Jáchymov;Nový Jáchymov;Nový Jáchymov;Pod Zdenkou;303;;26703;zone-120;120;Nový Jáchymov
86354698;Pod Zdenkou 305, 26703 Nový Jáchymov;Nový Jáchymov;Nový Jáchymov;Pod Zdenkou;305;;26703;zone-120;120;Nový Jáchymov
81544545;Pod Zdenkou 307, 26703 Nový Jáchymov;Nový Jáchymov;Nový Jáchymov;Pod Zdenkou;307;;26703;zone-120;120;Nový Jáchymov
84250771;Pod Zdenkou 309, 26703 Nový Jáchymov;Nový Jáchymov;Nový Jáchymov;Pod Zdenkou;309;;26703;zone-120;120;Nový Jáchymov
81953283;Pod Zdenkou 310, 26703 Nový Jáchymov;Nový Jáchymov;Nový Jáchymov;Pod Zdenkou;310;;26703;zone-120;120;Nový Jáchymov
81516134;Pod Zdenkou 311, 26703 Nový Jáchymov;Nový Jáchymov;Nový Jáchymov;Pod Zdenkou;311;;26703;zone-120;120;Nový Jáchymov
80957404;Pod Zdenkou 312, 26703 Nový Jáchymov;Nový Jáchymov;Nový Jáchymov;Pod Zdenkou;312;;26703;zone-120;120;Nový Jáchymov
78897301;Pod Zdenkou 313, 26703 Nový Jáchymov;Nový Jáchymov;Nový Jáchymov;Pod Zdenkou;313;;26703;zone-120;120;Nový Jáchymov
82734844;Pod Zdenkou 314, 26703 Nový Jáchymov;Nový Jáchymov;Nový Jáchymov;Pod Zdenkou;314;;26703;zone-120;120;Nový Jáchymov
81255012;Pod Zdenkou 315, 26703 Nový Jáchymov;Nový Jáchymov;Nový Jáchymov;Pod Zdenkou;315;;26703;zone-120;120;Nový Jáchymov
84599553;Pod Zdenkou 316, 26703 Nový Jáchymov;Nový Jáchymov;Nový Jáchymov;Pod Zdenkou;316;;26703;zone-120;120;Nový Jáchymov
79660444;Pod Zdenkou 317, 26703 Nový Jáchymov;Nový Jáchymov;Nový Jáchymov;Pod Zdenkou;317;;26703;zone-120;120;Nový Jáchymov
81568380;Pod Zdenkou 318, 26703 Nový Jáchymov;Nový Jáchymov;Nový Jáchymov;Pod Zdenkou;318;;26703;zone-120;120;Nový Jáchymov
81972652;Pod Zdenkou 320, 26703 Nový Jáchymov;Nový Jáchymov;Nový Jáchymov;Pod Zdenkou;320;;26703;zone-120;120;Nový Jáchymov
80806708;Pod Zdenkou 321, 26703 Nový Jáchymov;Nový Jáchymov;Nový Jáchymov;Pod Zdenkou;321;;26703;zone-120;120;Nový Jáchymov
81142218;Pod Zdenkou 322, 26703 Nový Jáchymov;Nový Jáchymov;Nový Jáchymov;Pod Zdenkou;322;;26703;zone-120;120;Nový Jáchymov
81829213;Pod Zdenkou 323, 26703 Nový Jáchymov;Nový Jáchymov;Nový Jáchymov;Pod Zdenkou;323;;26703;zone-120;120;Nový Jáchymov
82920885;Pod Zdenkou 324, 26703 Nový Jáchymov;Nový Jáchymov;Nový Jáchymov;Pod Zdenkou;324;;26703;zone-120;120;Nový Jáchymov
85913162;Pod Zdenkou 325, 26703 Nový Jáchymov;Nový Jáchymov;Nový Jáchymov;Pod Zdenkou;325;;26703;zone-120;120;Nový Jáchymov
81953241;Pod Zdenkou 326, 26703 Nový Jáchymov;Nový Jáchymov;Nový Jáchymov;Pod Zdenkou;326;;26703;zone-120;120;Nový Jáchymov
15467643;Pod Žlubincem 288, 26705 Nižbor;Nižbor;Nižbor;Pod Žlubincem;288;;26705;zone-80;80;Nižbor
15467678;Pod Žlubincem 291, 26705 Nižbor;Nižbor;Nižbor;Pod Žlubincem;291;;26705;zone-80;80;Nižbor
15468216;Pod Žlubincem 345, 26705 Nižbor;Nižbor;Nižbor;Pod Žlubincem;345;;26705;zone-80;80;Nižbor
15468551;Pod Žlubincem ev. 29, 26705 Nižbor;Nižbor;Nižbor;Pod Žlubincem;29;;26705;zone-80;80;Nižbor
15468569;Pod Žlubincem ev. 30, 26705 Nižbor;Nižbor;Nižbor;Pod Žlubincem;30;;26705;zone-80;80;Nižbor
15468577;Pod Žlubincem ev. 31, 26705 Nižbor;Nižbor;Nižbor;Pod Žlubincem;31;;26705;zone-80;80;Nižbor
15468585;Pod Žlubincem ev. 32, 26705 Nižbor;Nižbor;Nižbor;Pod Žlubincem;32;;26705;zone-80;80;Nižbor
15468593;Pod Žlubincem ev. 33, 26705 Nižbor;Nižbor;Nižbor;Pod Žlubincem;33;;26705;zone-80;80;Nižbor
15468747;Pod Žlubincem ev. 48, 26705 Nižbor;Nižbor;Nižbor;Pod Žlubincem;48;;26705;zone-80;80;Nižbor
1562924;Podkozí 117, 26601 Chyňava;Chyňava;Podkozí;;117;;26601;zone-80;80;Chyňava
1562932;Podkozí 122, 26601 Chyňava;Chyňava;Podkozí;;122;;26601;zone-80;80;Chyňava
1562941;Podkozí 123, 26601 Chyňava;Chyňava;Podkozí;;123;;26601;zone-80;80;Chyňava
1562959;Podkozí 124, 26601 Chyňava;Chyňava;Podkozí;;124;;26601;zone-80;80;Chyňava
1562967;Podkozí 128, 26601 Chyňava;Chyňava;Podkozí;;128;;26601;zone-80;80;Chyňava
1562975;Podkozí 135, 26601 Chyňava;Chyňava;Podkozí;;135;;26601;zone-80;80;Chyňava
1562983;Podkozí 137, 26601 Chyňava;Chyňava;Podkozí;;137;;26601;zone-80;80;Chyňava
1562991;Podkozí 138, 26601 Chyňava;Chyňava;Podkozí;;138;;26601;zone-80;80;Chyňava
1563009;Podkozí 146, 26601 Chyňava;Chyňava;Podkozí;;146;;26601;zone-80;80;Chyňava
1563017;Podkozí 147, 26601 Chyňava;Chyňava;Podkozí;;147;;26601;zone-80;80;Chyňava
1563025;Podkozí 148, 26601 Chyňava;Chyňava;Podkozí;;148;;26601;zone-80;80;Chyňava
1563033;Podkozí 149, 26601 Chyňava;Chyňava;Podkozí;;149;;26601;zone-80;80;Chyňava
1563041;Podkozí 153, 26601 Chyňava;Chyňava;Podkozí;;153;;26601;zone-80;80;Chyňava
1563050;Podkozí 154, 26601 Chyňava;Chyňava;Podkozí;;154;;26601;zone-80;80;Chyňava
1563068;Podkozí 156, 26601 Chyňava;Chyňava;Podkozí;;156;;26601;zone-80;80;Chyňava
1563076;Podkozí 157, 26601 Chyňava;Chyňava;Podkozí;;157;;26601;zone-80;80;Chyňava
1563084;Podkozí 159, 26601 Chyňava;Chyňava;Podkozí;;159;;26601;zone-80;80;Chyňava
1563092;Podkozí 160, 26601 Chyňava;Chyňava;Podkozí;;160;;26601;zone-80;80;Chyňava
1563106;Podkozí 167, 26601 Chyňava;Chyňava;Podkozí;;167;;26601;zone-80;80;Chyňava
1563114;Podkozí 170, 26601 Chyňava;Chyňava;Podkozí;;170;;26601;zone-80;80;Chyňava
1563122;Podkozí 173, 26601 Chyňava;Chyňava;Podkozí;;173;;26601;zone-80;80;Chyňava
1563131;Podkozí 179, 26601 Chyňava;Chyňava;Podkozí;;179;;26601;zone-80;80;Chyňava
1563149;Podkozí 182, 26601 Chyňava;Chyňava;Podkozí;;182;;26601;zone-80;80;Chyňava
1563157;Podkozí 204, 26601 Chyňava;Chyňava;Podkozí;;204;;26601;zone-80;80;Chyňava
1563165;Podkozí 214, 26601 Chyňava;Chyňava;Podkozí;;214;;26601;zone-80;80;Chyňava
1563173;Podkozí 215, 26601 Chyňava;Chyňava;Podkozí;;215;;26601;zone-80;80;Chyňava
1563181;Podkozí 216, 26601 Chyňava;Chyňava;Podkozí;;216;;26601;zone-80;80;Chyňava
1563190;Podkozí 217, 26601 Chyňava;Chyňava;Podkozí;;217;;26601;zone-80;80;Chyňava
1563203;Podkozí 226, 26601 Chyňava;Chyňava;Podkozí;;226;;26601;zone-80;80;Chyňava
1563211;Podkozí 229, 26601 Chyňava;Chyňava;Podkozí;;229;;26601;zone-80;80;Chyňava
1563220;Podkozí 251, 26601 Chyňava;Chyňava;Podkozí;;251;;26601;zone-80;80;Chyňava
1563238;Podkozí 254, 26601 Chyňava;Chyňava;Podkozí;;254;;26601;zone-80;80;Chyňava
1563246;Podkozí 259, 26601 Chyňava;Chyňava;Podkozí;;259;;26601;zone-80;80;Chyňava
1563254;Podkozí 303, 26601 Chyňava;Chyňava;Podkozí;;303;;26601;zone-80;80;Chyňava
27374823;Podkozí 314, 26601 Chyňava;Chyňava;Podkozí;;314;;26601;zone-80;80;Chyňava
1563262;Podkozí 325, 26601 Chyňava;Chyňava;Podkozí;;325;;26601;zone-80;80;Chyňava
1563271;Podkozí 340, 26601 Chyňava;Chyňava;Podkozí;;340;;26601;zone-80;80;Chyňava
1563289;Podkozí 341, 26601 Chyňava;Chyňava;Podkozí;;341;;26601;zone-80;80;Chyňava
1563297;Podkozí 343, 26601 Chyňava;Chyňava;Podkozí;;343;;26601;zone-80;80;Chyňava
1563301;Podkozí 352, 26601 Chyňava;Chyňava;Podkozí;;352;;26601;zone-80;80;Chyňava
1563319;Podkozí 360, 26601 Chyňava;Chyňava;Podkozí;;360;;26601;zone-80;80;Chyňava
1563327;Podkozí 361, 26601 Chyňava;Chyňava;Podkozí;;361;;26601;zone-80;80;Chyňava
1563335;Podkozí 398, 26601 Chyňava;Chyňava;Podkozí;;398;;26601;zone-80;80;Chyňava
31224890;Podkozí 403, 26601 Chyňava;Chyňava;Podkozí;;403;;26601;zone-80;80;Chyňava
27432394;Podkozí 406, 26601 Chyňava;Chyňava;Podkozí;;406;;26601;zone-80;80;Chyňava
78727618;Podkozí 407, 26601 Chyňava;Chyňava;Podkozí;;407;;26601;zone-80;80;Chyňava
25869621;Podkozí 440, 26601 Chyňava;Chyňava;Podkozí;;440;;26601;zone-80;80;Chyňava
27643719;Podkozí 460, 26601 Chyňava;Chyňava;Podkozí;;460;;26601;zone-80;80;Chyňava
27872581;Podkozí 461, 26601 Chyňava;Chyňava;Podkozí;;461;;26601;zone-80;80;Chyňava
76187560;Podkozí 462, 26601 Chyňava;Chyňava;Podkozí;;462;;26601;zone-80;80;Chyňava
83007270;Podkozí 490, 26601 Chyňava;Chyňava;Podkozí;;490;;26601;zone-80;80;Chyňava
83007342;Podkozí 491, 26601 Chyňava;Chyňava;Podkozí;;491;;26601;zone-80;80;Chyňava
83007377;Podkozí 492, 26601 Chyňava;Chyňava;Podkozí;;492;;26601;zone-80;80;Chyňava
85752061;Podkozí 493, 26601 Chyňava;Chyňava;Podkozí;;493;;26601;zone-80;80;Chyňava
86072200;Podkozí 494, 26601 Chyňava;Chyňava;Podkozí;;494;;26601;zone-80;80;Chyňava
86227611;Podkozí 495, 26601 Chyňava;Chyňava;Podkozí;;495;;26601;zone-80;80;Chyňava
84560860;Podkozí 496, 26601 Chyňava;Chyňava;Podkozí;;496;;26601;zone-80;80;Chyňava
1562894;Podkozí 67, 26601 Chyňava;Chyňava;Podkozí;;67;;26601;zone-80;80;Chyňava
1562908;Podkozí 68, 26601 Chyňava;Chyňava;Podkozí;;68;;26601;zone-80;80;Chyňava
1562916;Podkozí 88, 26601 Chyňava;Chyňava;Podkozí;;88;;26601;zone-80;80;Chyňava
1559133;Podkozí ev. 512, 26601 Chyňava;Chyňava;Podkozí;;512;;26601;zone-80;80;Chyňava
86173243;Podkozí ev. 763, 26601 Chyňava;Chyňava;Podkozí;;763;;26601;zone-80;80;Chyňava
1519964;Polit. vězňů 120, 26601 Tetín;Tetín;Tetín;Polit. vězňů;120;;26601;zone-50;50;Tetín
1520016;Polit. vězňů 125, 26601 Tetín;Tetín;Tetín;Polit. vězňů;125;;26601;zone-50;50;Tetín
1520083;Polit. vězňů 132, 26601 Tetín;Tetín;Tetín;Polit. vězňů;132;;26601;zone-50;50;Tetín
1520385;Polit. vězňů 155, 26601 Tetín;Tetín;Tetín;Polit. vězňů;155;;26601;zone-50;50;Tetín
1520407;Polit. vězňů 157, 26601 Tetín;Tetín;Tetín;Polit. vězňů;157;;26601;zone-50;50;Tetín
26498561;Politických vězňů 12, Beroun-Město, 26601 Beroun;Beroun;Beroun-Město;Politických vězňů;12;;26601;beroun-free;0;Beroun
5928648;Politických vězňů 153/21, Beroun-Město, 26601 Beroun;Beroun;Beroun-Město;Politických vězňů;153;21;26601;beroun-free;0;Beroun
5924286;Politických vězňů 156/21, Beroun-Centrum, 26601 Beroun;Beroun;Beroun-Centrum;Politických vězňů;156;21;26601;beroun-free;0;Beroun
5928893;Politických vězňů 185/10, Beroun-Město, 26601 Beroun;Beroun;Beroun-Město;Politických vězňů;185;10;26601;beroun-free;0;Beroun
73737615;Politických vězňů 1940, Beroun-Město, 26601 Beroun;Beroun;Beroun-Město;Politických vězňů;1940;;26601;beroun-free;0;Beroun
5929008;Politických vězňů 198/16, Beroun-Město, 26601 Beroun;Beroun;Beroun-Město;Politických vězňů;198;16;26601;beroun-free;0;Beroun
5927498;Politických vězňů 20/18, Beroun-Město, 26601 Beroun;Beroun;Beroun-Město;Politických vězňů;20;18;26601;beroun-free;0;Beroun
26520800;Politických vězňů 200, Beroun-Město, 26601 Beroun;Beroun;Beroun-Město;Politických vězňů;200;;26601;beroun-free;0;Beroun
5924481;Politických vězňů 203/9, Beroun-Centrum, 26601 Beroun;Beroun;Beroun-Centrum;Politických vězňů;203;9;26601;beroun-free;0;Beroun
5927501;Politických vězňů 21/22, Beroun-Město, 26601 Beroun;Beroun;Beroun-Město;Politických vězňů;21;22;26601;beroun-free;0;Beroun
5927510;Politických vězňů 22/17, Beroun-Město, 26601 Beroun;Beroun;Beroun-Město;Politických vězňů;22;17;26601;beroun-free;0;Beroun
5927676;Politických vězňů 40, Beroun-Město, 26601 Beroun;Beroun;Beroun-Město;Politických vězňů;40;;26601;beroun-free;0;Beroun
5930286;Politických vězňů 420/11, Beroun-Město, 26601 Beroun;Beroun;Beroun-Město;Politických vězňů;420;11;26601;beroun-free;0;Beroun
5930421;Politických vězňů 445/13, Beroun-Město, 26601 Beroun;Beroun;Beroun-Město;Politických vězňů;445;13;26601;beroun-free;0;Beroun
5930529;Politických vězňů 455/15, Beroun-Město, 26601 Beroun;Beroun;Beroun-Město;Politických vězňů;455;15;26601;beroun-free;0;Beroun
5931053;Politických vězňů 508/20, Beroun-Město, 26601 Beroun;Beroun;Beroun-Město;Politických vězňů;508;20;26601;beroun-free;0;Beroun
5931142;Politických vězňů 517/6, Beroun-Město, 26601 Beroun;Beroun;Beroun-Město;Politických vězňů;517;6;26601;beroun-free;0;Beroun
5944350;Politických vězňů 74/1, Beroun-Závodí, 26601 Beroun;Beroun;Beroun-Závodí;Politických vězňů;74;1;26601;beroun-free;0;Beroun
5941971;Politických vězňů ev. 2, Beroun-Město, 26601 Beroun;Beroun;Beroun-Město;Politických vězňů;2;;26601;beroun-free;0;Beroun
40996239;Polní 1053, 26751 Zdice;Zdice;Zdice;Polní;1053;;26751;zone-80;80;Zdice
73308498;Polní 1070, 26751 Zdice;Zdice;Zdice;Polní;1070;;26751;zone-80;80;Zdice
77912527;Polní 1085, 26751 Zdice;Zdice;Zdice;Polní;1085;;26751;zone-80;80;Zdice
77990536;Polní 1086, 26751 Zdice;Zdice;Zdice;Polní;1086;;26751;zone-80;80;Zdice
81213026;Polní 1091, 26751 Zdice;Zdice;Zdice;Polní;1091;;26751;zone-80;80;Zdice
87283093;Polní 1113, 26751 Zdice;Zdice;Zdice;Polní;1113;;26751;zone-80;80;Zdice
27332357;Polní 112, 26701 Trubín;Trubín;Trubín;Polní;112;;26701;zone-40;40;Trubín
26763222;Polní 113, 26701 Trubín;Trubín;Trubín;Polní;113;;26701;zone-40;40;Trubín
27037436;Polní 118, 26701 Trubín;Trubín;Trubín;Polní;118;;26701;zone-40;40;Trubín
31311881;Polní 130, 26701 Trubín;Trubín;Trubín;Polní;130;;26701;zone-40;40;Trubín
40445232;Polní 132, 26701 Trubín;Trubín;Trubín;Polní;132;;26701;zone-40;40;Trubín
77760476;Polní 184, 26701 Trubín;Trubín;Trubín;Polní;184;;26701;zone-40;40;Trubín
41304632;Polní 1905, Beroun-Město, 26601 Beroun;Beroun;Beroun-Město;Polní;1905;;26601;beroun-free;0;Beroun
41222601;Polní 1906, Beroun-Město, 26601 Beroun;Beroun;Beroun-Město;Polní;1906;;26601;beroun-free;0;Beroun
41304705;Polní 1907, Beroun-Město, 26601 Beroun;Beroun;Beroun-Město;Polní;1907;;26601;beroun-free;0;Beroun
41305086;Polní 1908, Beroun-Město, 26601 Beroun;Beroun;Beroun-Město;Polní;1908;;26601;beroun-free;0;Beroun
41305523;Polní 1909, Beroun-Město, 26601 Beroun;Beroun;Beroun-Město;Polní;1909;;26601;beroun-free;0;Beroun
41305540;Polní 1910, Beroun-Město, 26601 Beroun;Beroun;Beroun-Město;Polní;1910;;26601;beroun-free;0;Beroun
41305566;Polní 1911, Beroun-Město, 26601 Beroun;Beroun;Beroun-Město;Polní;1911;;26601;beroun-free;0;Beroun
80083625;Polní 2035, Beroun-Město, 26601 Beroun;Beroun;Beroun-Město;Polní;2035;;26601;beroun-free;0;Beroun
80083650;Polní 2036, Beroun-Město, 26601 Beroun;Beroun;Beroun-Město;Polní;2036;;26601;beroun-free;0;Beroun
80083790;Polní 2037, Beroun-Město, 26601 Beroun;Beroun;Beroun-Město;Polní;2037;;26601;beroun-free;0;Beroun
80083820;Polní 2038, Beroun-Město, 26601 Beroun;Beroun;Beroun-Město;Polní;2038;;26601;beroun-free;0;Beroun
80084125;Polní 2039, Beroun-Město, 26601 Beroun;Beroun;Beroun-Město;Polní;2039;;26601;beroun-free;0;Beroun
80083951;Polní 2040, Beroun-Město, 26601 Beroun;Beroun;Beroun-Město;Polní;2040;;26601;beroun-free;0;Beroun
83336397;Polní 221, 26701 Trubín;Trubín;Trubín;Polní;221;;26701;zone-40;40;Trubín
5914647;Polní 295, 26706 Hýskov;Hýskov;Hýskov;Polní;295;;26706;zone-50;50;Hýskov
5914841;Polní 315, 26706 Hýskov;Hýskov;Hýskov;Polní;315;;26706;zone-50;50;Hýskov
5914850;Polní 316, 26706 Hýskov;Hýskov;Hýskov;Polní;316;;26706;zone-50;50;Hýskov
5914868;Polní 317, 26706 Hýskov;Hýskov;Hýskov;Polní;317;;26706;zone-50;50;Hýskov
5914876;Polní 318, 26706 Hýskov;Hýskov;Hýskov;Polní;318;;26706;zone-50;50;Hýskov
5914884;Polní 319, 26706 Hýskov;Hýskov;Hýskov;Polní;319;;26706;zone-50;50;Hýskov
5914957;Polní 326, 26706 Hýskov;Hýskov;Hýskov;Polní;326;;26706;zone-50;50;Hýskov
5914965;Polní 327, 26706 Hýskov;Hýskov;Hýskov;Polní;327;;26706;zone-50;50;Hýskov
5915538;Polní 383, 26706 Hýskov;Hýskov;Hýskov;Polní;383;;26706;zone-50;50;Hýskov
26194937;Polní 474, 26706 Hýskov;Hýskov;Hýskov;Polní;474;;26706;zone-50;50;Hýskov
26781590;Polní 475, 26706 Hýskov;Hýskov;Hýskov;Polní;475;;26706;zone-50;50;Hýskov
26042487;Polní 485, 26706 Hýskov;Hýskov;Hýskov;Polní;485;;26706;zone-50;50;Hýskov
27126285;Polní 494, 26706 Hýskov;Hýskov;Hýskov;Polní;494;;26706;zone-50;50;Hýskov
26337703;Polní 497, 26706 Hýskov;Hýskov;Hýskov;Polní;497;;26706;zone-50;50;Hýskov
26769239;Polní 526, 26706 Hýskov;Hýskov;Hýskov;Polní;526;;26706;zone-50;50;Hýskov
27730328;Polní 588, 26706 Hýskov;Hýskov;Hýskov;Polní;588;;26706;zone-50;50;Hýskov
28300467;Polní 607, 26706 Hýskov;Hýskov;Hýskov;Polní;607;;26706;zone-50;50;Hýskov
78239257;Polní 608, 26706 Hýskov;Hýskov;Hýskov;Polní;608;;26706;zone-50;50;Hýskov
41333471;Polní 610, 26706 Hýskov;Hýskov;Hýskov;Polní;610;;26706;zone-50;50;Hýskov
87083850;Polní 790, 26701 Králův Dvůr;Králův Dvůr;Králův Dvůr;Polní;790;;26701;zone-20;20;Králův Dvůr
87186811;Polní 792, 26701 Králův Dvůr;Králův Dvůr;Králův Dvůr;Polní;792;;26701;zone-20;20;Králův Dvůr
88407314;Polní 806, 26701 Králův Dvůr;Králův Dvůr;Králův Dvůr;Polní;806;;26701;zone-20;20;Králův Dvůr
25892916;Polní 98, 26701 Trubín;Trubín;Trubín;Polní;98;;26701;zone-40;40;Trubín
1500741;Polní ev. 24, 26712 Chrustenice;Chrustenice;Chrustenice;Polní;24;;26712;zone-100;100;Chrustenice
1500538;Polní ev. 3, 26712 Chrustenice;Chrustenice;Chrustenice;Polní;3;;26712;zone-100;100;Chrustenice
1500546;Polní ev. 4, 26712 Chrustenice;Chrustenice;Chrustenice;Polní;4;;26712;zone-100;100;Chrustenice
1500554;Polní ev. 5, 26712 Chrustenice;Chrustenice;Chrustenice;Polní;5;;26712;zone-100;100;Chrustenice
1500562;Polní ev. 6, 26712 Chrustenice;Chrustenice;Chrustenice;Polní;6;;26712;zone-100;100;Chrustenice
41361555;Poncarova 1000, 26751 Zdice;Zdice;Zdice;Poncarova;1000;;26751;zone-80;80;Zdice
25748769;Poncarova 1006, 26751 Zdice;Zdice;Zdice;Poncarova;1006;;26751;zone-80;80;Zdice
27229378;Poncarova 1035, 26751 Zdice;Zdice;Zdice;Poncarova;1035;;26751;zone-80;80;Zdice
26628562;Poncarova 974, 26751 Zdice;Zdice;Zdice;Poncarova;974;;26751;zone-80;80;Zdice
26783452;Poncarova 975, 26751 Zdice;Zdice;Zdice;Poncarova;975;;26751;zone-80;80;Zdice
25693379;Poncarova 976, 26751 Zdice;Zdice;Zdice;Poncarova;976;;26751;zone-80;80;Zdice
26292017;Poncarova 977, 26751 Zdice;Zdice;Zdice;Poncarova;977;;26751;zone-80;80;Zdice
26641054;Poncarova 978, 26751 Zdice;Zdice;Zdice;Poncarova;978;;26751;zone-80;80;Zdice
25461192;Poncarova 979, 26751 Zdice;Zdice;Zdice;Poncarova;979;;26751;zone-80;80;Zdice
25918834;Poncarova 980, 26751 Zdice;Zdice;Zdice;Poncarova;980;;26751;zone-80;80;Zdice
26282577;Poncarova 981, 26751 Zdice;Zdice;Zdice;Poncarova;981;;26751;zone-80;80;Zdice
25631870;Poncarova 983, 26751 Zdice;Zdice;Zdice;Poncarova;983;;26751;zone-80;80;Zdice
26446804;Poncarova 984, 26751 Zdice;Zdice;Zdice;Poncarova;984;;26751;zone-80;80;Zdice
26783461;Poncarova 986, 26751 Zdice;Zdice;Zdice;Poncarova;986;;26751;zone-80;80;Zdice
26292025;Poncarova 987, 26751 Zdice;Zdice;Zdice;Poncarova;987;;26751;zone-80;80;Zdice
26783479;Poncarova 988, 26751 Zdice;Zdice;Zdice;Poncarova;988;;26751;zone-80;80;Zdice
27939529;Poncarova 989, 26751 Zdice;Zdice;Zdice;Poncarova;989;;26751;zone-80;80;Zdice
25687395;Poncarova 990, 26751 Zdice;Zdice;Zdice;Poncarova;990;;26751;zone-80;80;Zdice
26432668;Poncarova 991, 26751 Zdice;Zdice;Zdice;Poncarova;991;;26751;zone-80;80;Zdice
26229285;Poncarova 992, 26751 Zdice;Zdice;Zdice;Poncarova;992;;26751;zone-80;80;Zdice
26442337;Poncarova 993, 26751 Zdice;Zdice;Zdice;Poncarova;993;;26751;zone-80;80;Zdice
26783487;Poncarova 994, 26751 Zdice;Zdice;Zdice;Poncarova;994;;26751;zone-80;80;Zdice
26226782;Poncarova 995, 26751 Zdice;Zdice;Zdice;Poncarova;995;;26751;zone-80;80;Zdice
25659677;Poncarova 996, 26751 Zdice;Zdice;Zdice;Poncarova;996;;26751;zone-80;80;Zdice
26486474;Poncarova 997, 26751 Zdice;Zdice;Zdice;Poncarova;997;;26751;zone-80;80;Zdice
26718651;Poncarova 998, 26751 Zdice;Zdice;Zdice;Poncarova;998;;26751;zone-80;80;Zdice
26433842;Poncarova 999, 26751 Zdice;Zdice;Zdice;Poncarova;999;;26751;zone-80;80;Zdice
22823654;Popelky Biliánové 224, 26701 Králův Dvůr;Králův Dvůr;Králův Dvůr;Popelky Biliánové;224;;26701;zone-20;20;Králův Dvůr
22823689;Popelky Biliánové 227, 26701 Králův Dvůr;Králův Dvůr;Králův Dvůr;Popelky Biliánové;227;;26701;zone-20;20;Králův Dvůr
22823697;Popelky Biliánové 228, 26701 Králův Dvůr;Králův Dvůr;Králův Dvůr;Popelky Biliánové;228;;26701;zone-20;20;Králův Dvůr
22823719;Popelky Biliánové 230, 26701 Králův Dvůr;Králův Dvůr;Králův Dvůr;Popelky Biliánové;230;;26701;zone-20;20;Králův Dvůr
22823727;Popelky Biliánové 231, 26701 Králův Dvůr;Králův Dvůr;Králův Dvůr;Popelky Biliánové;231;;26701;zone-20;20;Králův Dvůr
22823751;Popelky Biliánové 234, 26701 Králův Dvůr;Králův Dvůr;Králův Dvůr;Popelky Biliánové;234;;26701;zone-20;20;Králův Dvůr
22823778;Popelky Biliánové 236, 26701 Králův Dvůr;Králův Dvůr;Králův Dvůr;Popelky Biliánové;236;;26701;zone-20;20;Králův Dvůr
22823786;Popelky Biliánové 237, 26701 Králův Dvůr;Králův Dvůr;Králův Dvůr;Popelky Biliánové;237;;26701;zone-20;20;Králův Dvůr
22823794;Popelky Biliánové 238, 26701 Králův Dvůr;Králův Dvůr;Králův Dvůr;Popelky Biliánové;238;;26701;zone-20;20;Králův Dvůr
74021486;Popelky Biliánové 534, 26701 Králův Dvůr;Králův Dvůr;Králův Dvůr;Popelky Biliánové;534;;26701;zone-20;20;Králův Dvůr
22783938;Popovice 178, 26701 Králův Dvůr;Králův Dvůr;Popovice;;178;;26701;zone-20;20;Králův Dvůr
26345536;Popovice 189, 26701 Králův Dvůr;Králův Dvůr;Popovice;;189;;26701;zone-20;20;Králův Dvůr
